FileName,images,loc,ean,name,variant,price,category,description,MPN
14_650009-21600_1102-leichter-parka-mit-zebra-dessin.txt,"https://pic.gerryweber.com/static/i/14_650009-21600_1102_01/pdmain/leichter-parka-mit-zebra-dessin-01.jpg,https://pic.gerryweber.com/static/i/14_650009-21600_1102_02/pdmain/leichter-parka-mit-zebra-dessin-02.jpg,https://pic.gerryweber.com/static/i/14_650009-21600_1102_03/pdmain/leichter-parka-mit-zebra-dessin-03.jpg,https://pic.gerryweber.com/static/i/14_650009-21600_1102_100/pdmain/leichter-parka-mit-zebra-dessin-100.jpg,https://pic.gerryweber.com/static/i/14_650009-21600_1102_101/pdmain/leichter-parka-mit-zebra-dessin-101.jpg,https://pic.gerryweber.com/static/i/14_650009-21600_1102_102/pdmain/leichter-parka-mit-zebra-dessin-102.jpg",https://www.gerryweber.com/de-de/p/14_650009-21600_1102-leichter-parka-mit-zebra-dessin/,4049602380680,"Leichter Parka mit Zebra-Dessin","Black gemustert",169.99,Übergangsjacken,"Frühjahrs-Chic mit hohem Eyecatcher-Potenzial! Dieser leichte Parka-Typ mit angesagtem Zebra-Dessin verleiht Ihrem Outfit eine modisch extravagante Note. Bequemer Style mit Kapuze, Tunnelzugraffung in der Taille, verdeckter Verschlussleiste und aufgesetzten Taschen.",650009-21600_1102
14_660001-21000_1102-hemdbluse-mit-hahnentritttmuster.txt,"https://pic.gerryweber.com/static/i/14_660001-21000_1102_01/pdmain/hemdbluse-mit-hahnentritttmuster-01.jpg,https://pic.gerryweber.com/static/i/14_660001-21000_1102_02/pdmain/hemdbluse-mit-hahnentritttmuster-02.jpg,https://pic.gerryweber.com/static/i/14_660001-21000_1102_03/pdmain/hemdbluse-mit-hahnentritttmuster-03.jpg,https://pic.gerryweber.com/static/i/14_660001-21000_1102_100/pdmain/hemdbluse-mit-hahnentritttmuster-100.jpg,https://pic.gerryweber.com/static/i/14_660001-21000_1102_101/pdmain/hemdbluse-mit-hahnentritttmuster-101.jpg,https://pic.gerryweber.com/static/i/14_660001-21000_1102_102/pdmain/hemdbluse-mit-hahnentritttmuster-102.jpg",https://www.gerryweber.com/de-de/p/14_660001-21000_1102-hemdbluse-mit-hahnentritttmuster/,4049602371442,"Hemdbluse mit Hahnentritttmuster","Black gemustert",49.99,Langarmblusen,"Die Bluse überzeugt mit neuem Lieblingsmuster: Hahnentritt! Die figurumspielende Passform mit Hemdkragen und durchgehender Knopfleiste sowie die soft fließende Viskose-Qualität schenken ihr einen hohen Tragekomfort. Ein vielseitiges Piece mit großer Wirkung!&nbsp;",660001-21000_1102
14_660002-21002_4110-bluse-aus-fliessender-viskose.txt,"https://pic.gerryweber.com/static/i/14_660002-21002_4110_02/pdmain/bluse-aus-fliessender-viskose-02.jpg,https://pic.gerryweber.com/static/i/14_660002-21002_4110_03/pdmain/bluse-aus-fliessender-viskose-03.jpg",https://www.gerryweber.com/de-de/p/14_660002-21002_4110-bluse-aus-fliessender-viskose/,4049602371527,"Bluse aus fließender Viskose","Blazing Yellow",49.99,Blusenshirts,"Eine Bluse für anspruchsvolle Daily-Looks! Die leicht ausgestellte Passform mit aufspringender Kellerfalte verleiht Büro- als auch Freizeit-Outfits eine stilvolle Note. Elegant im Charakter dank der fließenden Viskose-Qualität.",660002-21002_4110
14_660003-21001_1102-bluse-mit-hahnentrittmuster.txt,"https://pic.gerryweber.com/static/i/14_660003-21001_1102_01/pdmain/bluse-mit-hahnentrittmuster-01.jpg,https://pic.gerryweber.com/static/i/14_660003-21001_1102_02/pdmain/bluse-mit-hahnentrittmuster-02.jpg,https://pic.gerryweber.com/static/i/14_660003-21001_1102_03/pdmain/bluse-mit-hahnentrittmuster-03.jpg,https://pic.gerryweber.com/static/i/14_660003-21001_1102_100/pdmain/bluse-mit-hahnentrittmuster-100.jpg,https://pic.gerryweber.com/static/i/14_660003-21001_1102_101/pdmain/bluse-mit-hahnentrittmuster-101.jpg,https://pic.gerryweber.com/static/i/14_660003-21001_1102_102/pdmain/bluse-mit-hahnentrittmuster-102.jpg",https://www.gerryweber.com/de-de/p/14_660003-21001_1102-bluse-mit-hahnentrittmuster/,4049602371602,"Bluse mit Hahnentrittmuster","Black gemustert",49.99,Blusenshirts,"Das Hahnentrittmuster und die farblich abgesetzten Streifen schenken dieser Bluse die modische Basis. Die legere Passform mit rundem Ausschnitt umspielt locker Ihre Kurven und lässt sich toll kombinieren.",660003-21001_1102
14_660005-21008_8360-hemdbluse-aus-feinem-satin.txt,"https://pic.gerryweber.com/static/i/14_660005-21008_8360_01/pdmain/hemdbluse-aus-feinem-satin-01.jpg,https://pic.gerryweber.com/static/i/14_660005-21008_8360_02/pdmain/hemdbluse-aus-feinem-satin-02.jpg,https://pic.gerryweber.com/static/i/14_660005-21008_8360_03/pdmain/hemdbluse-aus-feinem-satin-03.jpg,https://pic.gerryweber.com/static/i/14_660005-21008_8360_100/pdmain/hemdbluse-aus-feinem-satin-100.jpg,https://pic.gerryweber.com/static/i/14_660005-21008_8360_101/pdmain/hemdbluse-aus-feinem-satin-101.jpg,https://pic.gerryweber.com/static/i/14_660005-21008_8360_102/pdmain/hemdbluse-aus-feinem-satin-102.jpg",https://www.gerryweber.com/de-de/p/14_660005-21008_8360-hemdbluse-aus-feinem-satin/,4049602376034,"Hemdbluse aus feinem Satin","Cameo Blue",49.99,Langarmblusen,"Betonen Sie Ihren eleganten Stil mit dieser Satinbluse! Der leicht ausgestellte Hemdblusen-Style mit abgerundetem Saum umschmeichelt Ihre Figur und lässt dabei genügend Spielraum, um sich wohlzufühlen. Das sanfte Tragegefühl schmeichelt der Haut.",660005-21008_8360
14_660010-21027_9702-legere-bluse-mit-rundhals-ecovero.txt,"https://pic.gerryweber.com/static/i/14_660010-21027_9702_01/pdmain/legere-bluse-mit-rundhals-ecovero-01.jpg,https://pic.gerryweber.com/static/i/14_660010-21027_9702_02/pdmain/legere-bluse-mit-rundhals-ecovero-02.jpg,https://pic.gerryweber.com/static/i/14_660010-21027_9702_03/pdmain/legere-bluse-mit-rundhals-ecovero-03.jpg,https://pic.gerryweber.com/static/i/14_660010-21027_9702_100/pdmain/legere-bluse-mit-rundhals-ecovero-100.jpg,https://pic.gerryweber.com/static/i/14_660010-21027_9702_101/pdmain/legere-bluse-mit-rundhals-ecovero-101.jpg,https://pic.gerryweber.com/static/i/14_660010-21027_9702_102/pdmain/legere-bluse-mit-rundhals-ecovero-102.jpg",https://www.gerryweber.com/de-de/p/14_660010-21027_9702-legere-bluse-mit-rundhals-ecovero/,4049602376119,"Legere Bluse mit Rundhals EcoVero","Offwhite gemustert",49.99,Blusenshirts,"Manchmal kann Mode so einfach sein!&nbsp;Das Blusenshirt mit modischem Print-Design und sportiven Streifen umspielt locker Ihre Silhouette und wird Sie stilsicher im Alltag begleiten. Geniessen Sie zudem den angenehmen Tragekomfort der fließenden Viskose-Qualität aus umweltschonender Herstellung. &nbsp;",660010-21027_9702
14_660011-21021_1100-tunika-mit-schnuerung-am-ausschnitt.txt,"https://pic.gerryweber.com/static/i/14_660011-21021_1100_01/pdmain/tunika-mit-schnuerung-am-ausschnitt-01.jpg,https://pic.gerryweber.com/static/i/14_660011-21021_1100_02/pdmain/tunika-mit-schnuerung-am-ausschnitt-02.jpg,https://pic.gerryweber.com/static/i/14_660011-21021_1100_03/pdmain/tunika-mit-schnuerung-am-ausschnitt-03.jpg,https://pic.gerryweber.com/static/i/14_660011-21021_1100_100/pdmain/tunika-mit-schnuerung-am-ausschnitt-100.jpg,https://pic.gerryweber.com/static/i/14_660011-21021_1100_101/pdmain/tunika-mit-schnuerung-am-ausschnitt-101.jpg,https://pic.gerryweber.com/static/i/14_660011-21021_1100_102/pdmain/tunika-mit-schnuerung-am-ausschnitt-102.jpg",https://www.gerryweber.com/de-de/p/14_660011-21021_1100-tunika-mit-schnuerung-am-ausschnitt/,4049602376195,"Tunika mit Schnürung am Ausschnitt",Black,79.99,"3/4 Arm Blusen","Diese Tunika zieht man immer wieder gern aus dem Schrank! Der leicht ausgestellte Style schmeichelt der Figur und wird zum echten Mode-Liebling. Absoluter Eyecatcher ist die Schnürung am Ausschnitt mit silberfarbenen Zierösen. Angenehmen Tragekomfort verspricht die fließende, fein schimmernde Qualität.",660011-21021_1100
14_660012-21042_5322-blusenshirt-mit-blaetter-print.txt,"https://pic.gerryweber.com/static/i/14_660012-21042_5322_01/pdmain/blusenshirt-mit-blaetter-print-01.jpg,https://pic.gerryweber.com/static/i/14_660012-21042_5322_02/pdmain/blusenshirt-mit-blaetter-print-02.jpg,https://pic.gerryweber.com/static/i/14_660012-21042_5322_03/pdmain/blusenshirt-mit-blaetter-print-03.jpg,https://pic.gerryweber.com/static/i/14_660012-21042_5322_100/pdmain/blusenshirt-mit-blaetter-print-100.jpg,https://pic.gerryweber.com/static/i/14_660012-21042_5322_101/pdmain/blusenshirt-mit-blaetter-print-101.jpg,https://pic.gerryweber.com/static/i/14_660012-21042_5322_102/pdmain/blusenshirt-mit-blaetter-print-102.jpg",https://www.gerryweber.com/de-de/p/14_660012-21042_5322-blusenshirt-mit-blaetter-print/,4049602392850,"Blusenshirt mit Blätter-Print","Citronella gemustert",59.99,Blusenshirts,"Mit dem imposanten Blätter-Print zieht dieses Blusenshirt alle Blicke auf sich und sorgt mit dem leicht ausgestellten Schnitt für viel Bewegungsfreiheit. Nachhaltigkeit wird hier groß geschrieben: Der angenehm leichte Baumwoll-Voile ist aus Organic Cotton, wird also nach den Richtlinien der ökologischen Landwirtschaft produziert und ist biologisch abbaubar.",660012-21042_5322
14_660013-21041_5322-longbluse-mit-blaetter-print-aus-organic-cotton.txt,"https://pic.gerryweber.com/static/i/14_660013-21041_5322_02/pdmain/longbluse-mit-blaetter-print-aus-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/14_660013-21041_5322_03/pdmain/longbluse-mit-blaetter-print-aus-organic-cotton-03.jpg",https://www.gerryweber.com/de-de/p/14_660013-21041_5322-longbluse-mit-blaetter-print-aus-organic-cotton/,4049602392614,"Longbluse mit Blätter-Print aus Organic Cotton","Citronella gemustert",79.99,"Nachhaltige Mode","Eine tolle Bluse mit lässigem Eyecatcher-Effekt! Der leicht ausgestellte Longstyle mit auffallend schönem Blätter-Print peppt jedes noch so schlichte Outfit auf. Styling-Tipp: Schmale Hosen sind die perfekten Kombipartner. Wer seine weiblichen Kurven mehr zum Vorschein bringen möchte, stylt die Bluse einfach mit einem Taillengürtel.",660013-21041_5322
14_660018-21050_8362-aermellose-bluse-mit-allover-print.txt,"https://pic.gerryweber.com/static/i/14_660018-21050_8362_02/pdmain/aermellose-bluse-mit-allover-print-02.jpg,https://pic.gerryweber.com/static/i/14_660018-21050_8362_03/pdmain/aermellose-bluse-mit-allover-print-03.jpg",https://www.gerryweber.com/de-de/p/14_660018-21050_8362-aermellose-bluse-mit-allover-print/,4049602386316,"Ärmellose Bluse mit Allover-Print","Cameo Blue gemustert",69.99,Blusenshirts,"Für dieses Blusentop werden Sie Komplimente ernten. Der ausgefallene Druck fängt die Farben des Meeres ein und lässt uns vom Sommer träumen, während fließende Viskose die Silhouette locker umspielt. Ob im Allover-Print-Look mit der passenden Hose oder zum Uni-Rock kombiniert, die Bluse ist ein echter Mode-Liebling!",660018-21050_8362
14_660200-21006_8102-blusenshirt-mit-saumraffung.txt,"https://pic.gerryweber.com/static/i/14_660200-21006_8102_01/pdmain/blusenshirt-mit-saumraffung-01.jpg,https://pic.gerryweber.com/static/i/14_660200-21006_8102_02/pdmain/blusenshirt-mit-saumraffung-02.jpg,https://pic.gerryweber.com/static/i/14_660200-21006_8102_03/pdmain/blusenshirt-mit-saumraffung-03.jpg,https://pic.gerryweber.com/static/i/14_660200-21006_8102_100/pdmain/blusenshirt-mit-saumraffung-100.jpg,https://pic.gerryweber.com/static/i/14_660200-21006_8102_101/pdmain/blusenshirt-mit-saumraffung-101.jpg,https://pic.gerryweber.com/static/i/14_660200-21006_8102_102/pdmain/blusenshirt-mit-saumraffung-102.jpg",https://www.gerryweber.com/de-de/p/14_660200-21006_8102-blusenshirt-mit-saumraffung/,4049602376270,"Blusenshirt mit Saumraffung","Navy gemustert",49.99,Blusenshirts,"Das fließende Blusenshirt mit Minimal-Print zeigt sich äußerst kaschierend ohne modisch einzubüßen. Dank der elastischen Raffung am Saum werden Ihre Kurven locker umspielt. Schmeichelt besonders dem Apfel-Figurtyp!",660200-21006_8102
14_660201-21008_2090-bluse-mit-kapuze.txt,"https://pic.gerryweber.com/static/i/14_660201-21008_2090_01/pdmain/bluse-mit-kapuze-01.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_2090_02/pdmain/bluse-mit-kapuze-02.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_2090_03/pdmain/bluse-mit-kapuze-03.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_2090_100/pdmain/bluse-mit-kapuze-100.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_2090_101/pdmain/bluse-mit-kapuze-101.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_2090_102/pdmain/bluse-mit-kapuze-102.jpg",https://www.gerryweber.com/de-de/p/14_660201-21008_2090-bluse-mit-kapuze/,4049602376379,"Bluse mit Kapuze","Soft Grey",49.99,Blusenshirts,"Der perfekte Mix aus Sportlichkeit und Eleganz zeigt sich in diesem vielseitigen Blusenshirt. Der lässige Style mit Kapuze sorgt für sportive Anklänge, während die fein schimmernde Viskose-Qualität einen Hauch Eleganz in den Look bringt. Dank des Tunnelzugs am Saum lässt sich die Weite ganz individuell regulieren.",660201-21008_2090
14_660201-21008_6330-bluse-mit-kapuze.txt,"https://pic.gerryweber.com/static/i/14_660201-21008_6330_01/pdmain/bluse-mit-kapuze-01.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_6330_02/pdmain/bluse-mit-kapuze-02.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_6330_03/pdmain/bluse-mit-kapuze-03.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_6330_100/pdmain/bluse-mit-kapuze-100.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_6330_101/pdmain/bluse-mit-kapuze-101.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_6330_102/pdmain/bluse-mit-kapuze-102.jpg",https://www.gerryweber.com/de-de/p/14_660201-21008_6330-bluse-mit-kapuze/,4049602376430,"Bluse mit Kapuze","Fusion Coral",49.99,Blusenshirts,"Der perfekte Mix aus Sportlichkeit und Eleganz zeigt sich in diesem vielseitigen Blusenshirt. Der lässige Style mit Kapuze sorgt für sportive Anklänge, während die fein schimmernde Viskose-Qualität einen Hauch Eleganz in den Look bringt. Dank des Tunnelzugs am Saum lässt sich die Weite ganz individuell regulieren.",660201-21008_6330
14_660201-21008_8100-bluse-mit-kapuze.txt,"https://pic.gerryweber.com/static/i/14_660201-21008_8100_01/pdmain/bluse-mit-kapuze-01.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_8100_02/pdmain/bluse-mit-kapuze-02.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_8100_03/pdmain/bluse-mit-kapuze-03.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_8100_100/pdmain/bluse-mit-kapuze-100.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_8100_101/pdmain/bluse-mit-kapuze-101.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_8100_102/pdmain/bluse-mit-kapuze-102.jpg",https://www.gerryweber.com/de-de/p/14_660201-21008_8100-bluse-mit-kapuze/,4049602376515,"Bluse mit Kapuze",Navy,49.99,Blusenshirts,"Der perfekte Mix aus Sportlichkeit und Eleganz zeigt sich in diesem vielseitigen Blusenshirt. Der lässige Style mit Kapuze sorgt für sportive Anklänge, während die fein schimmernde Viskose-Qualität einen Hauch Eleganz in den Look bringt. Dank des Tunnelzugs am Saum lässt sich die Weite ganz individuell regulieren.",660201-21008_8100
14_660201-21008_9200-bluse-mit-kapuze.txt,"https://pic.gerryweber.com/static/i/14_660201-21008_9200_01/pdmain/bluse-mit-kapuze-01.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_9200_02/pdmain/bluse-mit-kapuze-02.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_9200_03/pdmain/bluse-mit-kapuze-03.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_9200_100/pdmain/bluse-mit-kapuze-100.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_9200_101/pdmain/bluse-mit-kapuze-101.jpg,https://pic.gerryweber.com/static/i/14_660201-21008_9200_102/pdmain/bluse-mit-kapuze-102.jpg",https://www.gerryweber.com/de-de/p/14_660201-21008_9200-bluse-mit-kapuze/,4049602376591,"Bluse mit Kapuze",Pearl,49.99,Blusenshirts,"Der perfekte Mix aus Sportlichkeit und Eleganz zeigt sich in diesem vielseitigen Blusenshirt. Der lässige Style mit Kapuze sorgt für sportive Anklänge, während die fein schimmernde Viskose-Qualität einen Hauch Eleganz in den Look bringt. Dank des Tunnelzugs am Saum lässt sich die Weite ganz individuell regulieren.",660201-21008_9200
14_660204-21209_8969-longbluse-in-denim-optik.txt,"https://pic.gerryweber.com/static/i/14_660204-21209_8969_01/pdmain/longbluse-in-denim-optik-01.jpg,https://pic.gerryweber.com/static/i/14_660204-21209_8969_02/pdmain/longbluse-in-denim-optik-02.jpg,https://pic.gerryweber.com/static/i/14_660204-21209_8969_03/pdmain/longbluse-in-denim-optik-03.jpg,https://pic.gerryweber.com/static/i/14_660204-21209_8969_100/pdmain/longbluse-in-denim-optik-100.jpg,https://pic.gerryweber.com/static/i/14_660204-21209_8969_101/pdmain/longbluse-in-denim-optik-101.jpg,https://pic.gerryweber.com/static/i/14_660204-21209_8969_102/pdmain/longbluse-in-denim-optik-102.jpg",https://www.gerryweber.com/de-de/p/14_660204-21209_8969-longbluse-in-denim-optik/,4049602380918,"Longbluse in Denim-Optik","Light Blue Denim",69.99,"Nachhaltige Mode","Dieses Piece hat das Potenzial Ihre neue Lieblingsbluse zu werden! Die softe Lyocell-Qualität im Jeans-Look verspricht super angenehmen Tragekomfort, während der Schnitt locker Ihre Silhouette umspielt. Feminine Lässigkeit wird hier groß geschrieben!",660204-21209_8969
14_660207-21039_5320-ausgestellte-bluse-aus-organic-cotton.txt,"https://pic.gerryweber.com/static/i/14_660207-21039_5320_01/pdmain/ausgestellte-bluse-aus-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_5320_02/pdmain/ausgestellte-bluse-aus-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_5320_03/pdmain/ausgestellte-bluse-aus-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_5320_100/pdmain/ausgestellte-bluse-aus-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_5320_101/pdmain/ausgestellte-bluse-aus-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_5320_102/pdmain/ausgestellte-bluse-aus-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/14_660207-21039_5320-ausgestellte-bluse-aus-organic-cotton/,4049602393581,"Ausgestellte Bluse aus Organic-Cotton",Citronella,69.99,"Nachhaltige Mode","Sie mögen es unkompliziert und entspannt? Dann ist diese Bluse genau das Richtige für Sie! Mit ihrer ausgestellten A-Linie, den Stufen-Volants am Saum und der nachhaltigen Baumwoll-Qualität wird sie zum absoluten Modeliebling in Ihrem Kleiderschrank.",660207-21039_5320
14_660207-21039_9700-ausgestellte-bluse-aus-organic-cotton.txt,"https://pic.gerryweber.com/static/i/14_660207-21039_9700_01/pdmain/ausgestellte-bluse-aus-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_9700_02/pdmain/ausgestellte-bluse-aus-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_9700_03/pdmain/ausgestellte-bluse-aus-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_9700_100/pdmain/ausgestellte-bluse-aus-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_9700_101/pdmain/ausgestellte-bluse-aus-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/14_660207-21039_9700_102/pdmain/ausgestellte-bluse-aus-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/14_660207-21039_9700-ausgestellte-bluse-aus-organic-cotton/,4049602393680,"Ausgestellte Bluse aus Organic-Cotton",Offwhite,69.99,"Nachhaltige Mode","Sie mögen es unkompliziert und entspannt? Dann ist diese Bluse genau das Richtige für Sie! Mit ihrer ausgestellten A-Linie, den Stufen-Volants am Saum und der nachhaltigen Baumwoll-Qualität wird sie zum absoluten Modeliebling in Ihrem Kleiderschrank.",660207-21039_9700
14_660208-21018_1102-blusenshirt-im-zebra-design.txt,"https://pic.gerryweber.com/static/i/14_660208-21018_1102_01/pdmain/blusenshirt-im-zebra-design-01.jpg,https://pic.gerryweber.com/static/i/14_660208-21018_1102_02/pdmain/blusenshirt-im-zebra-design-02.jpg,https://pic.gerryweber.com/static/i/14_660208-21018_1102_03/pdmain/blusenshirt-im-zebra-design-03.jpg,https://pic.gerryweber.com/static/i/14_660208-21018_1102_100/pdmain/blusenshirt-im-zebra-design-100.jpg,https://pic.gerryweber.com/static/i/14_660208-21018_1102_101/pdmain/blusenshirt-im-zebra-design-101.jpg,https://pic.gerryweber.com/static/i/14_660208-21018_1102_102/pdmain/blusenshirt-im-zebra-design-102.jpg",https://www.gerryweber.com/de-de/p/14_660208-21018_1102-blusenshirt-im-zebra-design/,4049602378915,"Blusenshirt im Zebra-Design","Black gemustert",69.99,Blusenshirts,"Ganz zahm und trotzdem wild! Das Blusenshirt präsentiert sich im Zebra-Design und lässt Blicke auf sich ziehen. Seine Passform umschmeichelt locker Ihre Silhouette und schließt mit einem elastischen Saum ab. Die fließende Viskose sorgt dafür, dass Sie sich rundum wohl fühlen.",660208-21018_1102
14_660209-21055_5332-legere-kurzarmbluse-ecovero.txt,"https://pic.gerryweber.com/static/i/14_660209-21055_5332_02/pdmain/legere-kurzarmbluse-ecovero-02.jpg,https://pic.gerryweber.com/static/i/14_660209-21055_5332_03/pdmain/legere-kurzarmbluse-ecovero-03.jpg",https://www.gerryweber.com/de-de/p/14_660209-21055_5332-legere-kurzarmbluse-ecovero/,4049602393024,"Legere Kurzarmbluse EcoVero","Avocado Green gemustert",59.99,Blusenshirts,"Die fließende Bluse mit zweifarbigem Allover-Print zeigt sich äußerst kaschierend ohne modisch einzubüßen. Dank aufspringender Falten am Saum werden Ihre Kurven locker umspielt. EcoVero Viskose aus umweltschonender Herstellung.",660209-21055_5332
14_660400-21005_8102-plissebluse-mit-schluppe.txt,"https://pic.gerryweber.com/static/i/14_660400-21005_8102_01/pdmain/plissebluse-mit-schluppe-01.jpg,https://pic.gerryweber.com/static/i/14_660400-21005_8102_02/pdmain/plissebluse-mit-schluppe-02.jpg,https://pic.gerryweber.com/static/i/14_660400-21005_8102_03/pdmain/plissebluse-mit-schluppe-03.jpg,https://pic.gerryweber.com/static/i/14_660400-21005_8102_100/pdmain/plissebluse-mit-schluppe-100.jpg,https://pic.gerryweber.com/static/i/14_660400-21005_8102_101/pdmain/plissebluse-mit-schluppe-101.jpg,https://pic.gerryweber.com/static/i/14_660400-21005_8102_102/pdmain/plissebluse-mit-schluppe-102.jpg",https://www.gerryweber.com/de-de/p/14_660400-21005_8102-plissebluse-mit-schluppe/,4049602376676,"Plisséebluse mit Schluppe","Navy gemustert",49.99,Blusenshirts,"Sie suchen eine feminine Bluse, die Ihrer Figur schmeichelt? Dann sind Sie gerade fündig geworden! Zarte Plisséefalten, die zum Saum weiter auslaufen sowie die leichte A-Linie vollenden das feminine Design und schmeicheln der Figur. Die Bluse ist ein echter Allrounder und lässt sich elegant als auch lässig stylen.",660400-21005_8102
14_660408-21011_6332-bluse-mit-herzen-ecovero.txt,"https://pic.gerryweber.com/static/i/14_660408-21011_6332_01/pdmain/bluse-mit-herzen-ecovero-01.jpg,https://pic.gerryweber.com/static/i/14_660408-21011_6332_02/pdmain/bluse-mit-herzen-ecovero-02.jpg,https://pic.gerryweber.com/static/i/14_660408-21011_6332_03/pdmain/bluse-mit-herzen-ecovero-03.jpg,https://pic.gerryweber.com/static/i/14_660408-21011_6332_100/pdmain/bluse-mit-herzen-ecovero-100.jpg,https://pic.gerryweber.com/static/i/14_660408-21011_6332_101/pdmain/bluse-mit-herzen-ecovero-101.jpg,https://pic.gerryweber.com/static/i/14_660408-21011_6332_102/pdmain/bluse-mit-herzen-ecovero-102.jpg",https://www.gerryweber.com/de-de/p/14_660408-21011_6332-bluse-mit-herzen-ecovero/,4049602376850,"Bluse mit Herzen EcoVero","Fusion Coral gemustert",49.99,"Nachhaltige Mode","Mit Liebe bedruckt! Die Bluse mit Herzen-Allover zaubert sowohl Ihnen als auch dem Betracher ein Lächeln ins Gesicht. Der leicht ausgestellte Style umspielt locker weibliche Rundungen und kommt mit 3/4 Arm, durchgehender Knopfleiste und abgerundetem Saum.&nbsp;",660408-21011_6332
14_660409-21018_1102-longbluse-mit-animal-print.txt,"https://pic.gerryweber.com/static/i/14_660409-21018_1102_01/pdmain/longbluse-mit-animal-print-01.jpg,https://pic.gerryweber.com/static/i/14_660409-21018_1102_02/pdmain/longbluse-mit-animal-print-02.jpg,https://pic.gerryweber.com/static/i/14_660409-21018_1102_03/pdmain/longbluse-mit-animal-print-03.jpg,https://pic.gerryweber.com/static/i/14_660409-21018_1102_100/pdmain/longbluse-mit-animal-print-100.jpg,https://pic.gerryweber.com/static/i/14_660409-21018_1102_101/pdmain/longbluse-mit-animal-print-101.jpg,https://pic.gerryweber.com/static/i/14_660409-21018_1102_102/pdmain/longbluse-mit-animal-print-102.jpg",https://www.gerryweber.com/de-de/p/14_660409-21018_1102-longbluse-mit-animal-print/,4049602378991,"Longbluse mit Animal-Print","Black gemustert",79.99,"3/4 Arm Blusen","Vorsicht wild! Mit dieser Longbluse im aufregenden Zebra-Design gelingt Ihnen ein atemberaubender Auftritt. Styling-Tipp: Schmale Hosen sind die perfekten Kombipartner! Wer seine weiblichen Kurven mehr zum Vorschein bringen möchte, stylt die Bluse einfach mit einem Taillengürtel. &nbsp;",660409-21018_1102
14_660411-21045_8362-ausgestellte-tunika-aus-organic-cotton.txt,"https://pic.gerryweber.com/static/i/14_660411-21045_8362_02/pdmain/ausgestellte-tunika-aus-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/14_660411-21045_8362_03/pdmain/ausgestellte-tunika-aus-organic-cotton-03.jpg",https://www.gerryweber.com/de-de/p/14_660411-21045_8362-ausgestellte-tunika-aus-organic-cotton/,4049602393109,"Ausgestellte Tunika aus Organic Cotton","Cameo Blue gemustert",79.99,"Nachhaltige Mode","Toll aussehen und sich wohlfühlen heißt die Devise! Mit dieser Tunika bringen Sie Ihren Look zum Strahlen. Der ausgefallen Print ist ein echter Blickfang und verspielte Volants an Arm und Saum sowie schimmernde Pailletten unterstreichen das detailverliebte Design. Worauf warten Sie noch?",660411-21045_8362
